type,type_num,size_adv,size_out_pct,days_fm_last,mkt_cap,return_30d_num,return 30d,return 90d,name,code,director,date,shares,rec_date
BUY,1,0.1761864,0.002281268,1,294,-1,-0.12,-0.17,Modern Media Holdings Ltd.,72,Shao Zhong,9/11/2017,"10,000",20171110
BUY,1,0.003687442,0.000937689,29,39672,-1,-0.11,-0.16,Kingboard Chemical Holdings Ltd.,148,Chong Kin Ki,9/11/2017,"10,000",20171115
BUY,1,0.059091462,0.003912472,7,4141,1,0.02,0.53,China Baoli Technologies Holdings Ltd.,164,Yeung Chun Wai Anthony,9/11/2017,"1,350,000",20180212
BUY,1,0.559740079,0.037819037,1,2946,-1,-0.11,-0.16,HKC (Holdings) Ltd.,190,"OEI KANG, ERIC",9/11/2017,"200,000",20171115
BUY,1,0.258164451,0.010565704,10,4770,-1,-0.01,-0.07,Liu Chong Hing Investment Ltd.,194,LIU LIT CHI,9/11/2017,"40,000",20171113
BUY,1,0.016160321,0.001101485,1,1625,1,0.04,0.07,Hung Hing Printing Group Ltd.,450,YUM CHAK MING MATTHEW,9/11/2017,"10,000",20171110
SELL,-1,0.01375584,0.004302997,0,3287,-1,-0.08,-0.14,Singamas Container Holdings Ltd.,716,Kuan Kim Kin,9/11/2017,"104,000",20171110
SELL,-1,17.35817775,4.666527737,14,10584,-1,-0.07,-0.05,O Luxe Holdings Ltd.,860,Zhang Jinbing,9/11/2017,"275,924,552",20171113
SELL,-1,6.290914535,1.691233239,0,10584,-1,-0.07,-0.05,O Luxe Holdings Ltd.,860,Zhang Jinbing,9/11/2017,"100,000,000",20171114
SELL,-1,0.251636581,0.06764933,0,10584,-1,-0.07,-0.05,O Luxe Holdings Ltd.,860,Zhang Jinbing,9/11/2017,"4,000,000",20171120
BUY,1,0.060094941,0.004941608,1,4238,-1,-0.04,-0.16,Soundwill Holdings Ltd.,878,Foo Kam Chu Grace,9/11/2017,"14,000",20171110
BUY,1,0.264770037,0.098866395,1,38514,1,0.05,0.4,Future Land Development Holdings Ltd.,1030,Wang Zhenhua,9/11/2017,"5,858,000",20171110
BUY,1,0.075529414,0.005140562,1,759,-1,-0.02,-0.06,Kingworld Medicines Group Ltd.,1110,Chan Lok San,9/11/2017,"32,000",20171110
BUY,1,0.075529414,0.005140562,0,759,-1,-0.02,-0.06,Kingworld Medicines Group Ltd.,1110,Zhao Li Sheng,9/11/2017,"32,000",20171110
SELL,-1,0.780187634,0.02675993,10,896,1,0.02,-0.15,China Outfitters Holdings Ltd.,1146,Zhang Yongli,9/11/2017,"922,000",20171114
BUY,1,0.075065109,0.007780246,2,16469,-1,-0.06,0.02,Powerlong Real Estate Holdings Ltd.,1238,Hoi Wa Fan,9/11/2017,"311,000",20171113
BUY,1,0.049257491,0.005759067,1,2519,-1,-0.03,-0.17,Suchuang Gas Corporation Ltd.,1430,Su Aping,9/11/2017,"52,000",20171115
BUY,1,0.049257491,0.005759067,0,2519,-1,-0.03,-0.17,Suchuang Gas Corporation Ltd.,1430,Zhu Yaying,9/11/2017,"52,000",20171115
BUY,1,0.063499905,0.005853432,1,649,-1,-0.08,-0.33,PuraPharm Corporation Ltd.,1498,"CHAN YU LING, ABRAHAM",9/11/2017,"14,500",20171113
BUY,1,0.063499905,0.005853432,0,649,-1,-0.08,-0.33,PuraPharm Corporation Ltd.,1498,"Man Yee Wai, Viola",9/11/2017,"14,500",20171113
BUY,1,0.768597595,0.037,1,628,1,0.02,-0.04,China Leon Inspection Holding Ltd.,1586,LI Xiangli,9/11/2017,"148,000",20171110
BUY,1,0.768597595,0.037,0,628,1,0.02,-0.04,China Leon Inspection Holding Ltd.,1586,ZHANG Aiying,9/11/2017,"148,000",20171110
BUY,1,0.029459055,0.006736039,1,4142,-1,-0.07,-0.03,Xingda International Holdings Ltd.,1899,Liu Jinlan,9/11/2017,"100,000",20171115
BUY,1,0.1201181,0.052303444,1,15601,-1,-0.09,0.12,China SCE Property Holdings Ltd.,1966,Wong Chiu Yeung,9/11/2017,"2,000,000",20171110
BUY,1,1.717465479,0.453904105,1,1344,1,0.06,-0.18,Sunshine Oilsands Ltd.,2012,Sun Kwok Ping,9/11/2017,"27,000,000",20171113
BUY,1,0.76586384,0.149342891,3,1052,-1,-0.02,-0.02,Hop Fung Group Holdings Ltd.,2320,Hui Sum Tai,9/11/2017,"1,190,000",20171115
BUY,1,0.067855265,0.004597278,1,6112,1,0.03,-0.08,Yestar Healthcare Holdings Co. Ltd.,2393,Hartono James,9/11/2017,"100,000",20171113
BUY,1,0.057997176,0.003840019,1,4141,1,0.02,0.52,China Baoli Technologies Holdings Ltd.,164,Yeung Chun Wai Anthony,10/11/2017,"1,325,000",20180212
BUY,1,0.081162311,0.00548376,1,2946,-1,-0.11,-0.16,HKC (Holdings) Ltd.,190,"OEI KANG, ERIC",10/11/2017,"29,000",20171115
BUY,1,0.185223936,0.029793587,0,695,1,0.02,0.08,Build King Holdings Ltd.,240,ZEN WEI PEU,10/11/2017,"370,000",20171114
BUY,1,0.562331652,0.056128619,24,667,-1,-0.21,-0.25,Beautiful China Holdings Co. Ltd.,706,CHONG Yiu Kan Sherman,10/11/2017,"5,200,000",20171114
BUY,1,0.263988493,0.021707777,1,4238,-1,-0.04,-0.15,Soundwill Holdings Ltd.,878,Foo Kam Chu Grace,10/11/2017,"61,500",20171113
BUY,1,0.239549538,0.089448941,1,38514,1,0.04,0.4,Future Land Development Holdings Ltd.,1030,Wang Zhenhua,10/11/2017,"5,300,000",20171114
SELL,-1,1.015428591,0.034828542,1,896,1,0.1,-0.08,China Outfitters Holdings Ltd.,1146,Zhang Yongli,10/11/2017,"1,200,000",20171114
SELL,-1,16.05011965,4.48503259,0,238,-1,-0.17,-0.45,Share Economy Group Ltd.,1178,Zhou Guohua,10/11/2017,"267,000,000",20171114
SELL,-1,16.05011965,4.48503259,0,238,-1,-0.17,-0.45,Share Economy Group Ltd.,1178,Zhou Guohua,10/11/2017,"267,000,000",20171115
BUY,1,0.157654935,0.01453266,1,649,-1,-0.08,-0.26,PuraPharm Corporation Ltd.,1498,"CHAN YU LING, ABRAHAM",10/11/2017,"36,000",20171113
BUY,1,0.157654935,0.01453266,0,649,-1,-0.08,-0.26,PuraPharm Corporation Ltd.,1498,"Man Yee Wai, Viola",10/11/2017,"36,000",20171113
SELL,-1,0.570039669,0.343686636,0,430,-1,-0.25,-0.27,China Creative Global Holdings Ltd.,1678,XU QIANG,10/11/2017,"7,458,000",20171114
BUY,1,0.02044927,0.009508249,4,36789,1,0.1,0.46,KWG Property Holding Ltd.,1813,Kong Jianmin,10/11/2017,"300,000",20171113
BUY,1,0.02651315,0.006062435,1,4142,-1,-0.06,-0.03,Xingda International Holdings Ltd.,1899,Liu Jinlan,10/11/2017,"90,000",20171116
BUY,1,3.562150623,0.941430736,1,1344,-1,-0.01,-0.25,Sunshine Oilsands Ltd.,2012,Sun Kwok Ping,10/11/2017,"56,000,000",20171114
BUY,1,0.237493427,0.016090474,1,6112,1,0.03,-0.09,Yestar Healthcare Holdings Co. Ltd.,2393,Hartono James,10/11/2017,"350,000",20171113
BUY,1,17.9747395,7.5,0,4725,-1,-0.03,-0.61,Perfect Group International Holdings Ltd.,3326,Kan Kin Kwong,10/11/2017,"101,250,000",20171110
BUY,1,0.591749058,0.04868631,32,1590,-1,-0.13,-0.08,Neo Telemedia Ltd.,8167,LIE HAIQUAN,10/11/2017,"4,636,000",20171114
BUY,1,0.39219557,0.031219317,71,173,-1,-0.17,-0.3,Kaisun Energy Group Ltd.,8203,"Chan Nap Kee, Joseph",10/11/2017,"180,000",20171113
SELL,-1,0.136975362,0.062172816,3,338,-1,-0.16,0.09,PFC Device Inc.,8231,Lam Peter,10/11/2017,"1,000,000",20171114
SELL,-1,6.108735492,2.5,0,512,1,0.03,0.07,Hing Ming Holdings Ltd.,8425,Au Fung Yee,10/11/2017,"10,000,000",20171114
SELL,-1,6.108735492,2.5,0,512,1,0.03,0.07,Hing Ming Holdings Ltd.,8425,Tang Hing Keung,10/11/2017,"10,000,000",20171114
BUY,1,0.054646181,0.002935016,4,2773,1,0.09,0.05,Hoifu Energy Group Ltd.,7,Hui Chi Ming,13/11/2017,"74,000",20171113
BUY,1,0.054646181,0.002935016,0,2773,1,0.09,0.05,Hoifu Energy Group Ltd.,7,Hui Chi Ming,13/11/2017,"74,000",20180102
BUY,1,0.178350974,0.019713018,6,134,-1,-0.08,-0.06,Neway Group Holdings Ltd.,55,SUEK KA LUN ERNIE,13/11/2017,"50,000",20171115
BUY,1,0.1761864,0.002281268,4,294,-1,-0.14,-0.18,Modern Media Holdings Ltd.,72,Shao Zhong,13/11/2017,"10,000",20171114
SELL,-1,0.910798195,0.231609111,4,39672,-1,-0.1,-0.18,Kingboard Chemical Holdings Ltd.,148,Chang Wing Yiu,13/11/2017,"2,470,000",20171116
SELL,-1,0.961316151,0.244455447,0,39672,-1,-0.1,-0.18,Kingboard Chemical Holdings Ltd.,148,Cheung Ka Shing,13/11/2017,"2,607,000",20171116
SELL,-1,1.168919141,0.297247321,0,39672,-1,-0.1,-0.18,Kingboard Chemical Holdings Ltd.,148,Cheung Kwok Wing,13/11/2017,"3,170,000",20171116
SELL,-1,1.001324898,0.254629369,0,39672,-1,-0.1,-0.18,Kingboard Chemical Holdings Ltd.,148,Cheung Kwong Kwan,13/11/2017,"2,715,500",20171116
SELL,-1,0.339244672,0.086267361,0,39672,-1,-0.1,-0.18,Kingboard Chemical Holdings Ltd.,148,Cheung Kwong Kwan,13/11/2017,"920,000",20171116
SELL,-1,0.914854381,0.232640569,0,39672,-1,-0.1,-0.18,Kingboard Chemical Holdings Ltd.,148,Cheung Wai Lin Stephanie,13/11/2017,"2,481,000",20171116
SELL,-1,0.908954474,0.231140267,0,39672,-1,-0.1,-0.18,Kingboard Chemical Holdings Ltd.,148,Ho Yin Sang,13/11/2017,"2,465,000",20171116
SELL,-1,1.054608436,0.268178971,0,39672,-1,-0.1,-0.18,Kingboard Chemical Holdings Ltd.,148,Ho Yin Sang,13/11/2017,"2,860,000",20171116
BUY,1,0.024074299,0.00159397,3,4141,-1,-0.07,0.38,China Baoli Technologies Holdings Ltd.,164,Yeung Chun Wai Anthony,13/11/2017,"550,000",20180212
BUY,1,0.10326578,0.004226281,3,4770,1,0.01,-0.07,Liu Chong Hing Investment Ltd.,194,LIU LIT CHI,13/11/2017,"16,000",20171114
BUY,1,0.087197577,0.027922624,14,47255,1,0.12,0.31,Xinyi Glass Holdings Ltd.,868,LEE Yin Yee,13/11/2017,"1,122,000",20171114
BUY,1,0.105417234,0.026935987,5,22943,1,0.01,0.14,Xinyi Solar Holdings Ltd.,968,Lee Yin Yee,13/11/2017,"2,000,000",20171114
SELL,-1,11.15745908,0.039407392,21,2269,-1,-0.03,-0.01,Matrix Holdings Ltd.,1005,Leung Hong Tai,13/11/2017,"298,000",20171114
BUY,1,0.129930005,0.03252926,3,1237,1,0.02,-0.15,Cybernaut International Holdings Co. Ltd.,1020,Zhu Min,13/11/2017,"1,364,000",20171115
BUY,1,0.307346578,0.114764678,3,38514,-1,-0.08,0.19,Future Land Development Holdings Ltd.,1030,Wang Zhenhua,13/11/2017,"6,800,000",20171114
SELL,-1,118.466669,4.063329899,3,896,-1,-0.09,-0.19,China Outfitters Holdings Ltd.,1146,Huang Xiaoyun,13/11/2017,"140,000,000",20171114
SELL,-1,118.466669,4.063329899,0,896,-1,-0.09,-0.19,China Outfitters Holdings Ltd.,1146,Zhang Yongli,13/11/2017,"140,000,000",20171114
BUY,1,77.70217628,2.523373494,0,772,-1,-0.12,-0.1,Jiashili Group Ltd.,1285,HUANG XIANMING,13/11/2017,"10,472,000",20171116
SELL,-1,0.05172903,0.025725371,12,474,-1,-0.01,-0.01,Kingbo Strike Ltd.,1421,Peng Rongwu,13/11/2017,"305,000",20171117
SELL,-1,1.031849763,0.622119816,3,430,-1,-0.23,-0.28,China Creative Global Holdings Ltd.,1678,CHEN FANGLIN,13/11/2017,"13,500,000",20171114
SELL,-1,0.057454915,0.013307368,61,39930,-1,-0.08,-0.1,Kingboard Laminates Holdings Ltd.,1888,Cheung Kwok Wa,13/11/2017,"410,000",20171116
BUY,1,0.012667394,0.002896497,3,4142,-1,-0.05,-0.09,Xingda International Holdings Ltd.,1899,Liu Jinlan,13/11/2017,"43,000",20171117
BUY,1,0.06005905,0.026151722,4,15601,-1,-0.07,0.05,China SCE Property Holdings Ltd.,1966,Wong Chiu Yeung,13/11/2017,"1,000,000",20171113
BUY,1,2.035514642,0.537960421,3,1344,-1,-0.07,-0.28,Sunshine Oilsands Ltd.,2012,Sun Kwok Ping,13/11/2017,"32,000,000",20171115
BUY,1,0.150977964,0.010228944,3,6112,1,0.02,-0.1,Yestar Healthcare Holdings Co. Ltd.,2393,Hartono James,13/11/2017,"222,500",20171114
BUY,1,0.177449289,0.040394824,6,1592,-1,-0.1,-0.29,Addchance Holdings Ltd.,3344,Poon Sum,13/11/2017,"2,180,000",20171116
SELL,-1,0.405362377,0.122935075,20,12332,-1,-0.06,0.05,"United Laboratories International Holdings Ltd., The",3933,CHOY SIU CHIT,13/11/2017,"2,000,000",20171116
SELL,-1,2.040101875,1.25,38,328,-1,-0.42,-0.42,Li Bao Ge Group Ltd.,8102,Chan Chun Kit,13/11/2017,"10,000,000",20171116
SELL,-1,2.040101875,1.25,0,328,-1,-0.42,-0.42,Li Bao Ge Group Ltd.,8102,Chow Yiu Pong David,13/11/2017,"10,000,000",20171116
SELL,-1,2.040101875,1.25,0,328,-1,-0.42,-0.42,Li Bao Ge Group Ltd.,8102,Lam Kwok Leung Peter,13/11/2017,"10,000,000",20171116
SELL,-1,2.040101875,1.25,0,328,-1,-0.42,-0.42,Li Bao Ge Group Ltd.,8102,Wong Ka Wai,13/11/2017,"10,000,000",20171116
BUY,1,0.020401019,0.0125,0,328,-1,-0.42,-0.42,Li Bao Ge Group Ltd.,8102,Wong Lung Tak Patrick,13/11/2017,"100,000",20171116
SELL,-1,12.21747098,5,3,512,1,0.07,0.01,Hing Ming Holdings Ltd.,8425,Au Fung Yee,13/11/2017,"20,000,000",20171115
SELL,-1,12.21747098,5,0,512,1,0.07,0.01,Hing Ming Holdings Ltd.,8425,Tang Hing Keung,13/11/2017,"20,000,000",20171115
BUY,1,0.161267936,0.043816601,0,14002,1,0.02,-0.02,China Overseas Grand Oceans Group Ltd.,81,Yung Kwok Kee Billy,14/11/2017,"1,500,000",20171115
BUY,1,0.044121495,0.0033536,0,114052,-1,-0.04,-0.02,Swire Pacific Ltd. 'B',87,LEE CHIEN,14/11/2017,"100,000",20171115
BUY,1,0.044121495,0.0033536,0,114052,-1,-0.04,-0.02,Swire Pacific Ltd. 'B',87,LEE CHIEN,14/11/2017,"100,000",20171115
BUY,1,0.223896032,0.015127615,4,2946,-1,-0.08,-0.19,HKC (Holdings) Ltd.,190,"OEI KANG, ERIC",14/11/2017,"80,000",20171120
BUY,1,0.148680786,0.015269489,11,2518,-1,-0.02,0.03,Hopefluent Group Holdings Ltd.,733,Ng Wan,14/11/2017,"102,000",20171116
BUY,1,0.603095662,0.049592564,4,4238,1,0.01,-0.14,Soundwill Holdings Ltd.,878,Foo Kam Chu Grace,14/11/2017,"140,500",20171115
BUY,1,0.036634653,0.013148379,33,51870,1,0.16,0.41,CIFI Holdings (Group) Co. Ltd.,884,LIN Feng,14/11/2017,"1,000,000",20171117
BUY,1,0.036634653,0.013148379,0,51870,1,0.16,0.41,CIFI Holdings (Group) Co. Ltd.,884,LIN Wei,14/11/2017,"1,000,000",20171117
BUY,1,0.036634653,0.013148379,0,51870,1,0.16,0.41,CIFI Holdings (Group) Co. Ltd.,884,LIN Zhong,14/11/2017,"1,000,000",20171117
BUY,1,0.128024873,0.032052291,1,1237,1,0.02,-0.14,Cybernaut International Holdings Co. Ltd.,1020,Zhu Min,14/11/2017,"1,344,000",20171115
BUY,1,0.244069341,0.091136656,1,38514,-1,-0.06,0.22,Future Land Development Holdings Ltd.,1030,Wang Zhenhua,14/11/2017,"5,400,000",20171116
BUY,1,0.087364985,0.002659319,12,2606,1,0.01,0.05,Dream International Ltd.,1126,KIM SUNG SICK,14/11/2017,"18,000",20171115
SELL,-1,0.367191312,0.182607962,1,474,1,0.04,0.06,Kingbo Strike Ltd.,1421,Peng Rongwu,14/11/2017,"2,165,000",20171117
BUY,1,0.216775536,0.019982407,4,649,-1,-0.06,-0.28,PuraPharm Corporation Ltd.,1498,"CHAN YU LING, ABRAHAM",14/11/2017,"49,500",20171116
BUY,1,0.216775536,0.019982407,0,649,-1,-0.06,-0.28,PuraPharm Corporation Ltd.,1498,"Man Yee Wai, Viola",14/11/2017,"49,500",20171116
BUY,1,1.038645399,0.05,5,628,-1,-0.04,-0.05,China Leon Inspection Holding Ltd.,1586,LI Xiangli,14/11/2017,"200,000",20171115
BUY,1,1.038645399,0.05,0,628,-1,-0.04,-0.05,China Leon Inspection Holding Ltd.,1586,ZHANG Aiying,14/11/2017,"200,000",20171115
BUY,1,0.02044927,0.009508249,4,36789,1,0.07,0.35,KWG Property Holding Ltd.,1813,Kong Jianmin,14/11/2017,"300,000",20171115
BUY,1,0.06005905,0.026151722,1,15601,-1,-0.05,0.07,China SCE Property Holdings Ltd.,1966,Wong Chiu Yeung,14/11/2017,"1,000,000",20171115
BUY,1,3.807048478,1.006154099,1,1344,-1,-0.15,-0.31,Sunshine Oilsands Ltd.,2012,Sun Kwok Ping,14/11/2017,"59,850,000",20171116
BUY,1,0.645700624,0.104604042,0,1319,-1,-0.08,-0.19,BAIOO Family Interactive Ltd.,2100,Dai Jian,14/11/2017,"3,000,000",20171115
BUY,1,1.426800458,0.059990878,0,6101,-1,-0.03,-0.09,Wison Engineering Services Co. Ltd.,2236,dong hua,14/11/2017,"2,440,000",20171117
BUY,1,3.356489603,0.141126083,0,6101,-1,-0.03,-0.09,Wison Engineering Services Co. Ltd.,2236,liu haijun,14/11/2017,"5,740,000",20171117
BUY,1,1.90045143,0.079905883,0,6101,-1,-0.03,-0.09,Wison Engineering Services Co. Ltd.,2236,zhou hongliang,14/11/2017,"3,250,000",20171117
BUY,1,0.023749343,0.001609047,1,6112,1,0.02,-0.11,Yestar Healthcare Holdings Co. Ltd.,2393,Hartono James,14/11/2017,"35,000",20171115
BUY,1,3.01116389,0.031939953,0,651,1,0.12,0.02,China Weaving Materials Holdings Ltd.,3778,ZHENG YONGXIANG,14/11/2017,"400,000",20171115
BUY,1,0.675821172,1.316543814,0,493,-1,-0.03,-0.11,Glory Flame Holdings Ltd.,8059,Jiao Fei,14/11/2017,"12,240,000",20171116
BUY,1,0.217886428,0.017344065,4,173,-1,-0.19,-0.32,Kaisun Energy Group Ltd.,8203,"Chan Nap Kee, Joseph",14/11/2017,"100,000",20171115
SELL,-1,6.108735492,2.5,1,512,1,0.08,-0.05,Hing Ming Holdings Ltd.,8425,Au Fung Yee,14/11/2017,"10,000,000",20171115
SELL,-1,6.108735492,2.5,0,512,1,0.08,-0.05,Hing Ming Holdings Ltd.,8425,Tang Hing Keung,14/11/2017,"10,000,000",20171115
BUY,1,0.171323161,0.009201672,2,2773,1,0.01,0.01,Hoifu Energy Group Ltd.,7,Hui Chi Ming,15/11/2017,"232,000",20171116
BUY,1,0.171323161,0.009201672,0,2773,1,0.01,0.01,Hoifu Energy Group Ltd.,7,Hui Chi Ming,15/11/2017,"232,000",20171116
BUY,1,0.171323161,0.009201672,0,2773,1,0.01,0.01,Hoifu Energy Group Ltd.,7,Hui Chi Ming,15/11/2017,"232,000",20180102
BUY,1,0.13131847,0.040178166,50,1643,-1,-0.05,-0.09,Burwill Holdings Ltd.,24,CHAN Shing,15/11/2017,"2,000,000",20171117
BUY,1,23.11906534,2.969678657,30,1848,-1,-0.09,-0.15,China Beidahuang Industry Group Holdings Ltd.,39,JIANG JIANJUN,15/11/2017,"161,380,000",20171116
BUY,1,0.713403896,0.078852072,2,134,-1,-0.05,0.02,Neway Group Holdings Ltd.,55,SUEK KA LUN ERNIE,15/11/2017,"200,000",20171116
SELL,-1,4.800141246,0.246008837,0,333,-1,-0.11,-0.16,Tai Ping Carpets International Ltd.,146,Kaplan James Howard,15/11/2017,"522,000",20171219
SELL,-1,0.028420992,0.004921003,0,33448,-1,-0.08,0.02,Shenzhen International Holdings Ltd.,152,Zhong Shan Qun,15/11/2017,"100,000",20171121
BUY,1,1.088694454,0.073558026,1,2946,-1,-0.05,-0.16,HKC (Holdings) Ltd.,190,"OEI KANG, ERIC",15/11/2017,"389,000",20171120
BUY,1,1.548986705,0.063394222,1,4770,1,0.03,-0.07,Liu Chong Hing Investment Ltd.,194,LIU LIT CHI,15/11/2017,"240,000",20171117
BUY,1,0.290351034,0.04670346,1,695,1,0.02,0.02,Build King Holdings Ltd.,240,ZEN WEI PEU,15/11/2017,"580,000",20171116
BUY,1,0.137956033,0.00818096,0,269,1,0.02,0.04,Deson Development International Holdings Ltd.,262,Wang Jing Ning,15/11/2017,"80,000",20171116
BUY,1,0.042016834,0.002863862,6,1625,1,0.1,0.07,Hung Hing Printing Group Ltd.,450,YUM CHAK MING MATTHEW,15/11/2017,"26,000",20171116
BUY,1,0.658859954,0.067664792,1,2518,-1,-0.02,0.03,Hopefluent Group Holdings Ltd.,733,Ng Wan,15/11/2017,"452,000",20171116
SELL,-1,1.58287525,0.4255361,6,10584,-1,-0.02,0.02,O Luxe Holdings Ltd.,860,Zhang Jinbing,15/11/2017,"25,161,290",20171116
SELL,-1,18.05862522,4.85483423,0,10584,-1,-0.02,0.02,O Luxe Holdings Ltd.,860,Zhang Jinbing,15/11/2017,"287,058,823",20171116
BUY,1,0.316816478,0.113707186,1,51870,1,0.15,0.5,CIFI Holdings (Group) Co. Ltd.,884,LIN Feng,15/11/2017,"8,648,000",20171120
BUY,1,0.316816478,0.113707186,0,51870,1,0.15,0.5,CIFI Holdings (Group) Co. Ltd.,884,LIN Wei,15/11/2017,"8,648,000",20171120
BUY,1,0.316816478,0.113707186,0,51870,1,0.15,0.5,CIFI Holdings (Group) Co. Ltd.,884,LIN Zhong,15/11/2017,"8,648,000",20171120
BUY,1,0.142884903,0.035772646,1,1237,1,0.02,-0.1,Cybernaut International Holdings Co. Ltd.,1020,Zhu Min,15/11/2017,"1,500,000",20171115
BUY,1,0.470059472,0.175522449,1,38514,-1,-0.08,0.32,Future Land Development Holdings Ltd.,1030,Wang Zhenhua,15/11/2017,"10,400,000",20171116
BUY,1,3.368315803,0.488923479,71,309,-1,-0.21,-0.43,China Agroforestry Low-Carbon Holdings Ltd.,1069,WANG YUE,15/11/2017,"21,560,000",20171116
BUY,1,5.730511301,0.831804881,0,309,-1,-0.21,-0.43,China Agroforestry Low-Carbon Holdings Ltd.,1069,WANG YUE,15/11/2017,"36,680,000",20171116
BUY,1,7.05E-06,1.22E-06,16,797523,-1,-0.04,-0.05,AIA Group Ltd.,1299,Ng Keng Hooi,15/11/2017,147,20171120
BUY,1,0.02044927,0.009508249,1,36789,1,0.1,0.43,KWG Property Holding Ltd.,1813,Kong Jianmin,15/11/2017,"300,000",20171116
SELL,-1,0.00532509,0.001233366,2,39930,-1,-0.07,-0.03,Kingboard Laminates Holdings Ltd.,1888,Leung Tai Chiu,15/11/2017,"38,000",20171121
BUY,1,0.029459055,0.006736039,2,4142,-1,-0.07,-0.03,Xingda International Holdings Ltd.,1899,Liu Jinlan,15/11/2017,"100,000",20171120
BUY,1,0.035056276,0.008015886,0,4142,-1,-0.07,-0.03,Xingda International Holdings Ltd.,1899,Liu Xiang,15/11/2017,"119,000",20171121
BUY,1,0.078076765,0.033997238,1,15601,-1,-0.06,0.11,China SCE Property Holdings Ltd.,1966,Wong Chiu Yeung,15/11/2017,"1,300,000",20171116
BUY,1,0.012721967,0.003362253,1,1344,-1,-0.21,-0.33,Sunshine Oilsands Ltd.,2012,Hibberd Michael John,15/11/2017,"200,000",20171117
BUY,1,1.609328764,0.425324958,0,1344,-1,-0.21,-0.33,Sunshine Oilsands Ltd.,2012,Sun Kwok Ping,15/11/2017,"25,300,000",20171117
BUY,1,0.645700624,0.104604042,1,1319,-1,-0.11,-0.17,BAIOO Family Interactive Ltd.,2100,Dai Jian,15/11/2017,"3,000,000",20171116
SELL,-1,0.029653104,0.003782741,26,2680,1,0.14,1.73,SMIT Holdings Ltd.,2239,Shuai Hongyu,15/11/2017,"11,859",20171117
BUY,1,0.105547622,0.020581709,6,1052,1,0.03,0.03,Hop Fung Group Holdings Ltd.,2320,Hui Sum Ping,15/11/2017,"164,000",20171122
SELL,-1,0.37529078,0.040253509,0,547,-1,-0.06,-0.06,China Chuanglian Education Financial Group Ltd.,2371,Wu Xiaodong,15/11/2017,"2,000,000",20171116
BUY,1,0.088211844,0.005976462,1,6112,-1,-0.01,-0.1,Yestar Healthcare Holdings Co. Ltd.,2393,Hartono James,15/11/2017,"130,000",20171116
BUY,1,2.258372918,0.023954965,1,651,1,0.11,0.02,China Weaving Materials Holdings Ltd.,3778,ZHENG YONGXIANG,15/11/2017,"300,000",20171116
BUY,1,1.04404393,0.274242462,33,461,-1,-0.07,-0.11,Hong Kong Life Sciences and Technologies Group Ltd.,8085,Lin David Kao Kun,15/11/2017,"15,600,000",20171121
BUY,1,0.217886428,0.017344065,1,173,-1,-0.19,-0.29,Kaisun Energy Group Ltd.,8203,"Chan Nap Kee, Joseph",15/11/2017,"100,000",20171116
BUY,1,18.76405705,1.584186934,0,300,-1,-0.14,-0.47,New Wisdom Holding Co. Ltd.,8213,Chan Kin Chun Victor,15/11/2017,"66,000,000",20171120
BUY,1,0.034823307,0.004029124,12,343,1,0.09,0.82,China Health Group Inc.,8225,GUO XIA,15/11/2017,"40,000",20171116
BUY,1,0.087058266,0.010072809,0,343,1,0.09,0.82,China Health Group Inc.,8225,GUO XIA,15/11/2017,"100,000",20171116
BUY,1,0.121881573,0.014101933,0,343,1,0.09,0.82,China Health Group Inc.,8225,GUO XIA,15/11/2017,"140,000",20171116
BUY,1,0.10446992,0.012087371,0,343,1,0.09,0.82,China Health Group Inc.,8225,GUO XIA,15/11/2017,"120,000",20171116
BUY,1,0.069646613,0.008058247,0,343,1,0.09,0.82,China Health Group Inc.,8225,GUO XIA,15/11/2017,"80,000",20171116
SELL,-1,6.108735492,2.5,1,512,1,0.1,0.01,Hing Ming Holdings Ltd.,8425,Au Fung Yee,15/11/2017,"10,000,000",20171117
SELL,-1,6.108735492,2.5,0,512,1,0.1,0.01,Hing Ming Holdings Ltd.,8425,Tang Hing Keung,15/11/2017,"10,000,000",20171117
BUY,1,0.406154046,0.021814308,1,2773,1,0.03,0.09,Hoifu Energy Group Ltd.,7,Hui Chi Ming,16/11/2017,"550,000",20171117
BUY,1,0.406154046,0.021814308,0,2773,1,0.03,0.09,Hoifu Energy Group Ltd.,7,Hui Chi Ming,16/11/2017,"550,000",20180102
BUY,1,0.032829618,0.010044542,1,1643,-1,-0.05,-0.06,Burwill Holdings Ltd.,24,CHAN Shing,16/11/2017,"500,000",20171117
BUY,1,0.570723117,0.063081657,1,134,-1,-0.07,-0.06,Neway Group Holdings Ltd.,55,SUEK KA LUN ERNIE,16/11/2017,"160,000",20171117
SELL,-1,0.037942025,0.006569539,1,33448,-1,-0.07,0.05,Shenzhen International Holdings Ltd.,152,Zhong Shan Qun,16/11/2017,"133,500",20171122
BUY,1,0.006565718,0.000434719,3,4141,-1,-0.19,0.25,China Baoli Technologies Holdings Ltd.,164,Yeung Chun Wai Anthony,16/11/2017,"150,000",20180212
BUY,1,0.735768685,0.030112255,1,4770,1,0.03,-0.07,Liu Chong Hing Investment Ltd.,194,LIU LIT CHI,16/11/2017,"114,000",20171117
